wkt_geom,latitude,longitude,NOMGEO,NOM_ENT,acq_date_mex,SATELITE
POINT (-106.50047 24.2372),24.2372,-106.50047,Cosalá,Sinaloa,2025-04-05 02:33:00,Sin Info
POINT (-106.49593 24.23661),24.23661,-106.49593,Cosalá,Sinaloa,2025-04-05 02:33:00,Sin Info
POINT (-106.50591 24.23414),24.23414,-106.50591,Cosalá,Sinaloa,2025-04-05 02:33:00,Sin Info
POINT (-106.50125 24.23354),24.23354,-106.50125,Cosalá,Sinaloa,2025-04-05 02:33:00,Sin Info
POINT (-106.50689 24.23051),24.23051,-106.50689,Cosalá,Sinaloa,2025-04-05 02:33:00,Sin Info
POINT (-104.59763 23.91099),23.91099,-104.59763,Durango,Durango,2025-04-05 02:33:00,Sin Info
POINT (-104.01788 23.76814),23.76814,-104.01788,Vicente Guerrero,Durango,2025-04-05 02:33:00,Sin Info
POINT (-105.67736 23.70209),23.70209,-105.67736,Pueblo Nuevo,Durango,2025-04-05 02:33:00,Sin Info
POINT (-105.83443 23.55374),23.55374,-105.83443,Concordia,Sinaloa,2025-04-05 02:33:00,Sin Info
POINT (-105.13095 23.40238),23.40238,-105.13095,Pueblo Nuevo,Durango,2025-04-05 02:33:00,Sin Info
POINT (-105.127 23.40183),23.40183,-105.127,Pueblo Nuevo,Durango,2025-04-05 02:33:00,Sin Info
POINT (-104.41126 22.73529),22.73529,-104.41126,Mezquital,Durango,2025-04-05 02:33:00,Sin Info
POINT (-104.41564 22.73251),22.73251,-104.41564,Mezquital,Durango,2025-04-05 02:33:00,Sin Info
POINT (-104.21766 22.46739),22.46739,-104.21766,Valparaíso,Zacatecas,2025-04-05 13:45:00,Sin Info
POINT (-104.41489 22.73265),22.73265,-104.41489,Mezquital,Durango,2025-04-05 13:45:00,Sin Info
POINT (-104.50702 23.03957),23.03957,-104.50702,Mezquital,Durango,2025-04-05 13:45:00,Sin Info
POINT (-104.50403 23.04442),23.04442,-104.50403,Mezquital,Durango,2025-04-05 13:45:00,Sin Info
POINT (-104.5081 23.04362),23.04362,-104.5081,Mezquital,Durango,2025-04-05 13:45:00,Sin Info
POINT (-104.66061 23.01801),23.01801,-104.66061,Mezquital,Durango,2025-04-05 13:45:00,Sin Info
POINT (-105.12389 23.40471),23.40471,-105.12389,Pueblo Nuevo,Durango,2025-04-05 13:45:00,Sin Info
POINT (-105.12775 23.40395),23.40395,-105.12775,Pueblo Nuevo,Durango,2025-04-05 13:45:00,Sin Info
POINT (-106.21909 24.28666),24.28666,-106.21909,San Ignacio,Sinaloa,2025-04-05 13:45:00,Sin Info
POINT (-106.22356 24.28575),24.28575,-106.22356,San Ignacio,Sinaloa,2025-04-05 13:45:00,Sin Info
POINT (-106.22834 24.28477),24.28477,-106.22834,San Ignacio,Sinaloa,2025-04-05 13:45:00,Sin Info
POINT (-106.21615 24.31049),24.31049,-106.21615,San Ignacio,Sinaloa,2025-04-05 13:45:00,Sin Info
POINT (-106.23371 24.32867),24.32867,-106.23371,San Ignacio,Sinaloa,2025-04-05 13:45:00,Sin Info
POINT (-105.06739 24.82126),24.82126,-105.06739,Nuevo Ideal,Durango,2025-04-05 13:47:00,Sin Info
POINT (-105.07146 24.82046),24.82046,-105.07146,Nuevo Ideal,Durango,2025-04-05 13:47:00,Sin Info
POINT (-105.06835 24.82535),24.82535,-105.06835,Nuevo Ideal,Durango,2025-04-05 13:47:00,Sin Info
POINT (-105.07241 24.82454),24.82454,-105.07241,Nuevo Ideal,Durango,2025-04-05 13:47:00,Sin Info
POINT (-103.39846 25.48728),25.48728,-103.39846,Torreón,Coahuila de Zaragoza,2025-04-06 02:11:00,Sin Info
POINT (-105.84338 24.74766),24.74766,-105.84338,Otáez,Durango,2025-04-06 02:11:00,Sin Info
POINT (-105.84379 24.74288),24.74288,-105.84379,Otáez,Durango,2025-04-06 02:11:00,Sin Info
POINT (-105.84096 24.74653),24.74653,-105.84096,Otáez,Durango,2025-04-06 02:11:00,Sin Info
POINT (-106.23228 24.33064),24.33064,-106.23228,San Ignacio,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.24709 24.33216),24.33216,-106.24709,San Ignacio,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.23914 24.33134),24.33134,-106.23914,San Ignacio,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.23142 24.32563),24.32563,-106.23142,San Ignacio,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.23059 24.32063),24.32063,-106.23059,San Ignacio,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.21778 24.31932),24.31932,-106.21778,San Ignacio,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.22369 24.28556),24.28556,-106.22369,San Ignacio,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.21871 24.28507),24.28507,-106.21871,San Ignacio,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.51426 24.27419),24.27419,-106.51426,Cosalá,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.49181 24.26706),24.26706,-106.49181,Cosalá,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.50638 24.26844),24.26844,-106.50638,Cosalá,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.49921 24.26776),24.26776,-106.49921,Cosalá,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.49214 24.2621),24.2621,-106.49214,Cosalá,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.4854 24.26146),24.26146,-106.4854,Cosalá,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.494 24.25727),24.25727,-106.494,Cosalá,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.51592 24.27278),24.27278,-106.51592,Cosalá,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.50813 24.27198),24.27198,-106.50813,Cosalá,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.49348 24.26547),24.26547,-106.49348,Cosalá,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.50819 24.26698),24.26698,-106.50819,Cosalá,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.49419 24.26055),24.26055,-106.49419,Cosalá,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.48775 24.25989),24.25989,-106.48775,Cosalá,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.49004 24.25513),24.25513,-106.49004,Cosalá,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.49196 24.25034),24.25034,-106.49196,Cosalá,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.49571 24.24073),24.24073,-106.49571,Cosalá,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.54867 24.23601),24.23601,-106.54867,Cosalá,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.54219 24.23537),24.23537,-106.54219,Cosalá,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-106.54984 24.23112),24.23112,-106.54984,Cosalá,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-105.83306 23.55227),23.55227,-105.83306,Concordia,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-105.8344 23.55472),23.55472,-105.8344,Concordia,Sinaloa,2025-04-06 02:11:00,Sin Info
POINT (-104.84537 23.36859),23.36859,-104.84537,Pueblo Nuevo,Durango,2025-04-06 02:11:00,Sin Info
POINT (-104.00996 23.86372),23.86372,-104.00996,Poanas,Durango,2025-04-06 13:25:00,Sin Info
POINT (-103.65896 24.15164),24.15164,-103.65896,Cuencamé,Durango,2025-04-06 13:25:00,Sin Info
POINT (-103.65246 24.1531),24.1531,-103.65246,Cuencamé,Durango,2025-04-06 13:25:00,Sin Info
POINT (-103.65571 24.15237),24.15237,-103.65571,Cuencamé,Durango,2025-04-06 13:25:00,Sin Info
POINT (-106.21799 24.28246),24.28246,-106.21799,San Ignacio,Sinaloa,2025-04-06 13:25:00,Sin Info
POINT (-106.22215 24.28147),24.28147,-106.22215,San Ignacio,Sinaloa,2025-04-06 13:25:00,Sin Info
POINT (-106.22683 24.28035),24.28035,-106.22683,San Ignacio,Sinaloa,2025-04-06 13:25:00,Sin Info
POINT (-106.49216 24.24838),24.24838,-106.49216,Cosalá,Sinaloa,2025-04-06 13:25:00,Sin Info
POINT (-106.48948 24.26172),24.26172,-106.48948,Cosalá,Sinaloa,2025-04-06 13:25:00,Sin Info
POINT (-106.49165 24.2504),24.2504,-106.49165,Cosalá,Sinaloa,2025-04-06 13:25:00,Sin Info
POINT (-106.49036 24.25709),24.25709,-106.49036,Cosalá,Sinaloa,2025-04-06 13:25:00,Sin Info
POINT (-105.84209 24.74399),24.74399,-105.84209,Otáez,Durango,2025-04-06 13:25:00,Sin Info
POINT (-105.84219 24.74478),24.74478,-105.84219,Otáez,Durango,2025-04-06 13:25:00,Sin Info
POINT (-106.49389 24.25583),24.25583,-106.49389,Cosalá,Sinaloa,2025-04-06 15:06:00,Sin Info
POINT (-106.4883 24.25625),24.25625,-106.4883,Cosalá,Sinaloa,2025-04-06 15:06:00,Sin Info
POINT (-106.4961 24.24921),24.24921,-106.4961,Cosalá,Sinaloa,2025-04-06 15:06:00,Sin Info
POINT (-106.30395 24.25016),24.25016,-106.30395,San Ignacio,Sinaloa,2025-04-06 15:06:00,Sin Info
POINT (-104.50659 23.03979),23.03979,-104.50659,Mezquital,Durango,2025-04-06 15:06:00,Sin Info
POINT (-106.21723 24.28262),24.28262,-106.21723,San Ignacio,Sinaloa,2025-04-06 15:06:00,Sin Info
POINT (-106.2248 24.28206),24.28206,-106.2248,San Ignacio,Sinaloa,2025-04-06 15:06:00,Sin Info
POINT (-106.30571 24.25041),24.25041,-106.30571,San Ignacio,Sinaloa,2025-04-06 15:06:00,Sin Info
POINT (-106.49091 24.2576),24.2576,-106.49091,Cosalá,Sinaloa,2025-04-06 15:06:00,Sin Info
POINT (-106.48587 24.25794),24.25794,-106.48587,Cosalá,Sinaloa,2025-04-06 15:06:00,Sin Info
POINT (-106.48858 24.26423),24.26423,-106.48858,Cosalá,Sinaloa,2025-04-06 15:06:00,Sin Info
POINT (-106.21931 24.28229),24.28229,-106.21931,San Ignacio,Sinaloa,2025-04-06 15:06:00,Sin Info
POINT (-106.51081 24.26917),24.26917,-106.51081,Cosalá,Sinaloa,2025-04-06 15:06:00,Sin Info
POINT (-106.49261 24.27042),24.27042,-106.49261,Cosalá,Sinaloa,2025-04-06 15:06:00,Sin Info
POINT (-106.21577 24.31539),24.31539,-106.21577,San Ignacio,Sinaloa,2025-04-06 15:06:00,Sin Info
POINT (-106.19997 24.31645),24.31645,-106.19997,San Ignacio,Sinaloa,2025-04-06 15:06:00,Sin Info
POINT (-106.22501 24.32133),24.32133,-106.22501,San Ignacio,Sinaloa,2025-04-06 15:06:00,Sin Info
POINT (-106.22004 24.32167),24.32167,-106.22004,San Ignacio,Sinaloa,2025-04-06 15:06:00,Sin Info
POINT (-106.22978 24.321),24.321,-106.22978,San Ignacio,Sinaloa,2025-04-06 15:06:00,Sin Info
POINT (-106.24566 24.32646),24.32646,-106.24566,San Ignacio,Sinaloa,2025-04-06 15:06:00,Sin Info
POINT (-106.24031 24.33339),24.33339,-106.24031,San Ignacio,Sinaloa,2025-04-06 15:06:00,Sin Info
POINT (-106.24489 24.33307),24.33307,-106.24489,San Ignacio,Sinaloa,2025-04-06 15:06:00,Sin Info
POINT (-105.8383 24.74569),24.74569,-105.8383,Otáez,Durango,2025-04-06 15:06:00,Sin Info
POINT (-106.22646 24.28181),24.28181,-106.22646,San Ignacio,Sinaloa,2025-04-06 15:06:00,Sin Info
POINT (-103.3993 25.48997),25.48997,-103.3993,Torreón,Coahuila de Zaragoza,2025-04-07 01:52:00,Sin Info
POINT (-104.64715 22.90286),22.90286,-104.64715,Mezquital,Durango,2025-04-07 01:54:00,Sin Info
POINT (-104.64165 22.90826),22.90826,-104.64165,Mezquital,Durango,2025-04-07 01:54:00,Sin Info
POINT (-104.64341 22.90803),22.90803,-104.64341,Mezquital,Durango,2025-04-07 01:54:00,Sin Info
POINT (-106.49309 24.24795),24.24795,-106.49309,Cosalá,Sinaloa,2025-04-07 01:54:00,Sin Info
POINT (-106.48949 24.25434),24.25434,-106.48949,Cosalá,Sinaloa,2025-04-07 01:54:00,Sin Info
POINT (-106.49111 24.26772),24.26772,-106.49111,Cosalá,Sinaloa,2025-04-07 01:54:00,Sin Info
POINT (-106.21429 24.28109),24.28109,-106.21429,San Ignacio,Sinaloa,2025-04-07 01:54:00,Sin Info
POINT (-106.21876 24.28141),24.28141,-106.21876,San Ignacio,Sinaloa,2025-04-07 01:54:00,Sin Info
POINT (-106.22359 24.28176),24.28176,-106.22359,San Ignacio,Sinaloa,2025-04-07 01:54:00,Sin Info
POINT (-106.23475 24.28257),24.28257,-106.23475,San Ignacio,Sinaloa,2025-04-07 01:54:00,Sin Info
POINT (-106.21833 24.30751),24.30751,-106.21833,San Ignacio,Sinaloa,2025-04-07 01:54:00,Sin Info
POINT (-106.2126 24.31361),24.31361,-106.2126,San Ignacio,Sinaloa,2025-04-07 01:54:00,Sin Info
POINT (-106.21812 24.28145),24.28145,-106.21812,San Ignacio,Sinaloa,2025-04-07 01:54:00,Sin Info
POINT (-106.22285 24.28176),24.28176,-106.22285,San Ignacio,Sinaloa,2025-04-07 01:54:00,Sin Info
POINT (-106.23395 24.2825),24.2825,-106.23395,San Ignacio,Sinaloa,2025-04-07 01:54:00,Sin Info
POINT (-106.21737 24.30756),24.30756,-106.21737,San Ignacio,Sinaloa,2025-04-07 01:54:00,Sin Info
POINT (-106.21193 24.31372),24.31372,-106.21193,San Ignacio,Sinaloa,2025-04-07 01:54:00,Sin Info
POINT (-106.22753 24.32787),24.32787,-106.22753,San Ignacio,Sinaloa,2025-04-07 01:54:00,Sin Info
POINT (-106.22997 24.33458),24.33458,-106.22997,San Ignacio,Sinaloa,2025-04-07 01:54:00,Sin Info
POINT (-106.24776 24.33581),24.33581,-106.24776,San Ignacio,Sinaloa,2025-04-07 01:54:00,Sin Info
POINT (-107.1853 25.03744),25.03744,-107.1853,Culiacán,Sinaloa,2025-04-07 01:54:00,Sin Info
POINT (-107.19017 25.04467),25.04467,-107.19017,Culiacán,Sinaloa,2025-04-07 01:54:00,Sin Info
POINT (-107.18332 25.04425),25.04425,-107.18332,Culiacán,Sinaloa,2025-04-07 01:54:00,Sin Info
POINT (-107.18379 25.04338),25.04338,-107.18379,Culiacán,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-107.17903 25.04225),25.04225,-107.17903,Culiacán,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-107.18111 25.0442),25.0442,-107.18111,Culiacán,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-107.18603 25.04533),25.04533,-107.18603,Culiacán,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-107.1821 25.03858),25.03858,-107.1821,Culiacán,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.24592 24.33556),24.33556,-106.24592,San Ignacio,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.24225 24.33467),24.33467,-106.24225,San Ignacio,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.23864 24.3338),24.3338,-106.23864,San Ignacio,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.24805 24.32981),24.32981,-106.24805,San Ignacio,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.25143 24.33062),24.33062,-106.25143,San Ignacio,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.24482 24.32902),24.32902,-106.24482,San Ignacio,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.21627 24.30955),24.30955,-106.21627,San Ignacio,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.20311 24.30639),24.30639,-106.20311,San Ignacio,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.2308 24.28795),24.28795,-106.2308,San Ignacio,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.22993 24.28146),24.28146,-106.22993,San Ignacio,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.22429 24.28008),24.28008,-106.22429,San Ignacio,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.23048 24.28488),24.28488,-106.23048,San Ignacio,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.22478 24.28354),24.28354,-106.22478,San Ignacio,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.22992 24.27848),24.27848,-106.22992,San Ignacio,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.30756 24.24058),24.24058,-106.30756,San Ignacio,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.49145 24.27225),24.27225,-106.49145,Cosalá,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.4882 24.27147),24.27147,-106.4882,Cosalá,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.49688 24.26736),24.26736,-106.49688,Cosalá,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.49322 24.26648),24.26648,-106.49322,Cosalá,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.48912 24.25311),24.25311,-106.48912,Cosalá,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.49355 24.24799),24.24799,-106.49355,Cosalá,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.48827 24.24671),24.24671,-106.48827,Cosalá,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.48772 24.24038),24.24038,-106.48772,Cosalá,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-106.48862 24.24249),24.24249,-106.48862,Cosalá,Sinaloa,2025-04-07 03:34:00,Sin Info
POINT (-104.65112 22.90661),22.90661,-104.65112,Mezquital,Durango,2025-04-07 03:34:00,Sin Info
POINT (-104.64436 22.90489),22.90489,-104.64436,Mezquital,Durango,2025-04-07 03:34:00,Sin Info
POINT (-104.65328 22.9001),22.9001,-104.65328,Mezquital,Durango,2025-04-07 03:34:00,Sin Info
POINT (-104.64796 22.89874),22.89874,-104.64796,Mezquital,Durango,2025-04-07 03:34:00,Sin Info
POINT (-104.65015 22.90301),22.90301,-104.65015,Mezquital,Durango,2025-04-07 03:34:00,Sin Info
POINT (-104.64448 22.9016),22.9016,-104.64448,Mezquital,Durango,2025-04-07 03:34:00,Sin Info
POINT (-106.95947 24.9142),24.9142,-106.95947,Tamazula,Durango,2025-04-07 14:46:00,Sin Info
POINT (-107.18256 25.03175),25.03175,-107.18256,Culiacán,Sinaloa,2025-04-07 14:46:00,Sin Info
POINT (-107.18372 25.03632),25.03632,-107.18372,Culiacán,Sinaloa,2025-04-07 14:46:00,Sin Info
POINT (-107.17827 25.03687),25.03687,-107.17827,Culiacán,Sinaloa,2025-04-07 14:46:00,Sin Info
POINT (-107.17929 25.04146),25.04146,-107.17929,Culiacán,Sinaloa,2025-04-07 14:46:00,Sin Info
POINT (-107.18024 25.04604),25.04604,-107.18024,Culiacán,Sinaloa,2025-04-07 14:46:00,Sin Info
POINT (-107.18647 25.05009),25.05009,-107.18647,Culiacán,Sinaloa,2025-04-07 14:46:00,Sin Info
POINT (-107.19155 25.04957),25.04957,-107.19155,Culiacán,Sinaloa,2025-04-07 14:46:00,Sin Info
POINT (-107.12701 25.17275),25.17275,-107.12701,Culiacán,Sinaloa,2025-04-07 14:46:00,Sin Info
POINT (-107.13293 25.17214),25.17214,-107.13293,Culiacán,Sinaloa,2025-04-07 14:46:00,Sin Info
POINT (-107.13031 25.18183),25.18183,-107.13031,Culiacán,Sinaloa,2025-04-07 14:46:00,Sin Info
POINT (-106.24842 24.3375),24.3375,-106.24842,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-104.64436 22.90456),22.90456,-104.64436,Mezquital,Durango,2025-04-07 14:49:00,Sin Info
POINT (-104.64089 22.90487),22.90487,-104.64089,Mezquital,Durango,2025-04-07 14:49:00,Sin Info
POINT (-104.64217 22.91012),22.91012,-104.64217,Mezquital,Durango,2025-04-07 14:49:00,Sin Info
POINT (-105.26393 22.93788),22.93788,-105.26393,Huajicori,Nayarit,2025-04-07 14:49:00,Sin Info
POINT (-105.97201 23.5948),23.5948,-105.97201,Concordia,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-105.97334 23.592),23.592,-105.97334,Concordia,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.30888 24.2445),24.2445,-106.30888,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.31402 24.244),24.244,-106.31402,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.30531 24.24976),24.24976,-106.30531,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.48781 24.24153),24.24153,-106.48781,Cosalá,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.4895 24.24621),24.24621,-106.4895,Cosalá,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.49515 24.24565),24.24565,-106.49515,Cosalá,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.2194 24.27784),24.27784,-106.2194,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.21268 24.2785),24.2785,-106.21268,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.22106 24.28261),24.28261,-106.22106,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.22734 24.28199),24.28199,-106.22734,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.23313 24.28142),24.28142,-106.23313,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.23914 24.28083),24.28083,-106.23914,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.48779 24.25608),24.25608,-106.48779,Cosalá,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.22923 24.28674),24.28674,-106.22923,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.23487 24.28618),24.28618,-106.23487,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.241 24.28557),24.28557,-106.241,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.33098 24.28642),24.28642,-106.33098,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.20725 24.30866),24.30866,-106.20725,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.21506 24.30788),24.30788,-106.21506,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.25157 24.32883),24.32883,-106.25157,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.24683 24.33424),24.33424,-106.24683,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.25166 24.33374),24.33374,-106.25166,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.21262 24.32121),24.32121,-106.21262,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.22404 24.32506),24.32506,-106.22404,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.22905 24.32458),24.32458,-106.22905,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.24837 24.33258),24.33258,-106.24837,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-106.25321 24.33212),24.33212,-106.25321,San Ignacio,Sinaloa,2025-04-07 14:49:00,Sin Info
POINT (-103.39872 25.49076),25.49076,-103.39872,Torreón,Coahuila de Zaragoza,2025-04-08 03:13:00,Sin Info
POINT (-106.9813 25.65735),25.65735,-106.9813,Tamazula,Durango,2025-04-08 03:13:00,Sin Info
POINT (-106.45689 25.09085),25.09085,-106.45689,Canelas,Durango,2025-04-08 03:13:00,Sin Info
POINT (-107.13036 25.18287),25.18287,-107.13036,Culiacán,Sinaloa,2025-04-08 03:13:00,Sin Info
POINT (-107.13075 25.17861),25.17861,-107.13075,Culiacán,Sinaloa,2025-04-08 03:13:00,Sin Info
POINT (-107.12579 25.17761),25.17761,-107.12579,Culiacán,Sinaloa,2025-04-08 03:13:00,Sin Info
POINT (-107.13122 25.17436),25.17436,-107.13122,Culiacán,Sinaloa,2025-04-08 03:13:00,Sin Info
POINT (-107.12148 25.1724),25.1724,-107.12148,Tamazula,Durango,2025-04-08 03:13:00,Sin Info
POINT (-107.12639 25.17339),25.17339,-107.12639,Culiacán,Sinaloa,2025-04-08 03:13:00,Sin Info
POINT (-107.1317 25.17012),25.17012,-107.1317,Culiacán,Sinaloa,2025-04-08 03:13:00,Sin Info
POINT (-107.12691 25.16915),25.16915,-107.12691,Culiacán,Sinaloa,2025-04-08 03:13:00,Sin Info
POINT (-107.19024 25.04905),25.04905,-107.19024,Culiacán,Sinaloa,2025-04-08 03:13:00,Sin Info
POINT (-107.19115 25.04489),25.04489,-107.19115,Culiacán,Sinaloa,2025-04-08 03:13:00,Sin Info
POINT (-107.1871 25.04409),25.04409,-107.1871,Culiacán,Sinaloa,2025-04-08 03:13:00,Sin Info
POINT (-107.17807 25.04233),25.04233,-107.17807,Culiacán,Sinaloa,2025-04-08 03:13:00,Sin Info
POINT (-107.18334 25.03902),25.03902,-107.18334,Culiacán,Sinaloa,2025-04-08 03:13:00,Sin Info
POINT (-107.17889 25.03814),25.03814,-107.17889,Culiacán,Sinaloa,2025-04-08 03:13:00,Sin Info
POINT (-107.18398 25.03481),25.03481,-107.18398,Culiacán,Sinaloa,2025-04-08 03:13:00,Sin Info
POINT (-107.17963 25.03395),25.03395,-107.17963,Culiacán,Sinaloa,2025-04-08 03:13:00,Sin Info
POINT (-107.18459 25.03059),25.03059,-107.18459,Culiacán,Sinaloa,2025-04-08 03:13:00,Sin Info
POINT (-107.18032 25.02975),25.02975,-107.18032,Culiacán,Sinaloa,2025-04-08 03:13:00,Sin Info
POINT (-107.17603 25.0289),25.0289,-107.17603,Culiacán,Sinaloa,2025-04-08 03:13:00,Sin Info
POINT (-106.49236 24.23847),24.23847,-106.49236,Cosalá,Sinaloa,2025-04-08 03:15:00,Sin Info
POINT (-106.2501 24.33876),24.33876,-106.2501,San Ignacio,Sinaloa,2025-04-08 03:15:00,Sin Info
